0,1,2,3,4,5,6,7,8,9,10,11,12,13
36.0,221070.0,0.63,0.301,1.0,-6.952,1.0,0.0288,0.877,0.0,0.12,0.395,104.959,4.0
42.0,217898.0,0.614,0.517,2.0,-6.205,1.0,0.0302,0.747,0.0,0.134,0.424,133.868,4.0
46.0,183337.0,0.802,0.183,8.0,-17.1,1.0,0.403,0.809,0.0,0.109,0.664,91.078,4.0
40.0,269826.0,0.285,0.305,7.0,-10.523,1.0,0.0285,0.26,0.0192,0.195,0.0419,133.513,4.0
34.0,196487.0,0.514,0.239,2.0,-14.957,0.0,0.101,0.982,0.954,0.106,0.338,119.998,4.0
45.0,276386.0,0.354,0.175,0.0,-9.779,1.0,0.0388,0.781,7.63e-05,0.153,0.323,111.089,4.0
57.0,181000.0,0.563,0.542,9.0,-10.862,1.0,0.0962,0.706,3.59e-05,0.355,0.785,133.285,4.0
60.0,255510.0,0.427,0.229,4.0,-11.564,1.0,0.0364,0.935,7.37e-06,0.0958,0.222,125.195,5.0
48.0,167186.0,0.474,0.0699,0.0,-27.372,1.0,0.038,0.992,0.898,0.116,0.243,114.606,4.0
54.0,172633.0,0.591,0.269,0.0,-8.554,1.0,0.0301,0.911,0.0,0.0945,0.246,124.441,4.0
35.0,256760.0,0.505,0.835,5.0,-4.301,1.0,0.0296,0.46,0.000352,0.165,0.484,144.171,4.0
51.0,186503.0,0.817,0.305,6.0,-7.73,1.0,0.0451,0.874,0.0,0.115,0.52,148.017,3.0
28.0,163200.0,0.512,0.671,1.0,-7.738,1.0,0.0283,0.0314,0.161,0.0749,0.397,82.342,4.0
49.0,194782.0,0.483,0.143,1.0,-11.535,1.0,0.035,0.958,0.0,0.119,0.342,104.932,3.0
41.0,239933.0,0.64,0.547,4.0,-4.129,1.0,0.038,0.00676,4.95e-05,0.0585,0.95,159.992,4.0
45.0,318439.0,0.483,0.806,7.0,-5.111,0.0,0.0321,0.0881,0.000895,0.0991,0.19,147.049,4.0
38.0,221826.0,0.458,0.815,1.0,-7.16,0.0,0.0515,0.00374,1.07e-05,0.115,0.362,118.226,4.0
39.0,193876.0,0.748,0.428,6.0,-7.019,1.0,0.0314,0.542,0.0,0.0994,0.565,115.067,4.0
52.0,445533.0,0.639,0.496,1.0,-6.844,0.0,0.0375,0.713,0.254,0.0545,0.467,140.394,3.0
49.0,290000.0,0.753,0.574,3.0,-4.57,1.0,0.0483,0.0512,3.71e-06,0.141,0.527,89.024,4.0
65.0,235240.0,0.673,0.85,2.0,-5.021,1.0,0.0337,0.0345,1.14e-05,0.0943,0.793,100.008,4.0
27.0,245386.0,0.285,0.938,4.0,-5.414,1.0,0.0795,0.00145,0.000273,0.387,0.286,159.017,4.0
28.0,182204.0,0.486,0.423,9.0,-11.703,0.0,0.0426,0.784,0.0,0.32,0.75,127.551,4.0
27.0,244821.0,0.662,0.268,10.0,-7.394,1.0,0.0358,0.858,0.0,0.11,0.394,111.594,4.0
27.0,159640.0,0.455,0.938,7.0,-4.316,1.0,0.0756,0.0022,1.21e-05,0.142,0.552,143.887,4.0
27.0,119946.0,0.455,0.961,4.0,-4.527,0.0,0.0824,1.09e-05,0.0131,0.357,0.417,95.069,4.0
28.0,172121.0,0.529,0.936,5.0,-4.061,0.0,0.0757,0.256,0.000454,0.752,0.849,91.952,4.0
28.0,258866.0,0.577,0.453,2.0,-8.77,1.0,0.0489,0.395,0.0,0.176,0.51,132.944,4.0
28.0,174709.0,0.645,0.626,7.0,-7.551,1.0,0.0364,0.259,0.00887,0.115,0.307,118.585,4.0
30.0,153653.0,0.699,0.761,7.0,-7.264,1.0,0.103,0.806,0.00115,0.588,0.706,115.048,4.0
28.0,175046.0,0.583,0.534,2.0,-11.147,0.0,0.0411,0.569,0.0,0.351,0.943,123.094,4.0
27.0,330454.0,0.342,0.731,3.0,-6.015,1.0,0.0545,0.0675,6.24e-05,0.191,0.665,181.81,4.0
28.0,179920.0,0.466,0.421,7.0,-7.428,1.0,0.0318,0.00798,1.09e-05,0.0717,0.788,146.791,4.0
27.0,294853.0,0.664,0.45,1.0,-7.007,1.0,0.0257,0.781,1.71e-05,0.311,0.26,83.987,4.0
27.0,212960.0,0.615,0.312,2.0,-10.054,1.0,0.0301,0.727,8.29e-05,0.256,0.354,135.145,4.0
27.0,209606.0,0.532,0.54,10.0,-6.304,1.0,0.0346,0.724,0.000376,0.0464,0.765,169.826,4.0
58.0,189282.0,0.545,0.642,10.0,-7.344,1.0,0.0279,0.517,1.75e-06,0.116,0.555,78.51,4.0
27.0,250987.0,0.636,0.776,7.0,-4.765,1.0,0.0362,0.00662,5.47e-06,0.0741,0.402,95.999,4.0
27.0,174124.0,0.466,0.14,9.0,-13.118,1.0,0.0301,0.921,0.00659,0.358,0.351,147.328,3.0
51.0,233626.0,0.381,0.334,7.0,-11.36,1.0,0.0271,0.202,0.000203,0.411,0.171,102.632,4.0
57.0,218240.0,0.615,0.812,7.0,-6.573,1.0,0.0458,0.184,0.0,0.328,0.74,98.954,4.0
28.0,361693.0,0.414,0.42,10.0,-5.647,1.0,0.0301,0.303,9.13e-06,0.194,0.376,97.136,4.0
41.0,219640.0,0.594,0.744,6.0,-10.096,0.0,0.0304,0.648,0.00305,0.261,0.778,102.344,4.0
27.0,182306.0,0.625,0.776,9.0,-7.354,1.0,0.0354,0.0299,0.0,0.23,0.617,88.002,4.0
30.0,98000.0,0.315,0.516,1.0,-8.112,0.0,0.0622,0.859,0.947,0.115,0.184,188.325,3.0
55.0,318333.0,0.735,0.355,9.0,-19.032,0.0,0.0387,0.656,0.094,0.119,0.724,93.553,4.0
57.0,259920.0,0.532,0.203,9.0,-8.524,0.0,0.0668,0.829,0.0,0.108,0.543,89.646,4.0
27.0,242880.0,0.586,0.415,11.0,-7.834,1.0,0.0276,0.836,6.01e-05,0.122,0.704,140.005,4.0
57.0,269209.0,0.424,0.253,10.0,-13.259,1.0,0.0366,0.825,0.0,0.117,0.16,129.812,3.0
54.0,218502.0,0.546,0.411,2.0,-9.308,1.0,0.0475,0.701,9.73e-05,0.0955,0.528,79.785,4.0
54.0,183472.0,0.438,0.448,1.0,-7.676,1.0,0.0666,0.706,0.0,0.159,0.366,118.37,5.0
45.0,164786.0,0.328,0.53,5.0,-8.124,1.0,0.0509,0.0602,0.0,0.057,0.753,162.031,4.0
51.0,155510.0,0.776,0.319,8.0,-7.496,1.0,0.031,0.791,0.0,0.159,0.501,98.016,4.0
28.0,247666.0,0.565,0.566,6.0,-7.258,1.0,0.0272,0.472,0.000426,0.148,0.551,92.017,4.0
50.0,239802.0,0.57,0.413,9.0,-7.034,1.0,0.0345,0.535,0.0,0.076,0.278,152.032,4.0
51.0,231266.0,0.795,0.667,5.0,-4.831,0.0,0.0392,0.379,0.0,0.221,0.754,97.987,4.0
49.0,201861.0,0.637,0.46,3.0,-9.07,1.0,0.0384,0.855,4.8e-05,0.114,0.345,93.955,4.0
30.0,201506.0,0.804,0.457,6.0,-7.845,1.0,0.197,0.6,0.0,0.15,0.552,98.035,4.0
47.0,296653.0,0.559,0.448,8.0,-4.11,1.0,0.0275,0.537,1.85e-05,0.0915,0.354,148.02,4.0
60.0,251933.0,0.659,0.236,9.0,-12.56,1.0,0.0304,0.84,6.32e-05,0.206,0.216,78.088,4.0
28.0,274133.0,0.63,0.367,1.0,-11.054,1.0,0.0232,0.052,0.000202,0.103,0.547,98.995,4.0
47.0,216040.0,0.61,0.796,10.0,-5.431,1.0,0.0656,0.0365,0.0,0.274,0.51,159.944,4.0
41.0,214784.0,0.613,0.346,7.0,-11.33,1.0,0.0398,0.89,0.913,0.0994,0.128,95.981,4.0
48.0,252640.0,0.496,0.11,1.0,-15.584,1.0,0.042,0.911,1.44e-05,0.0829,0.235,145.277,4.0
48.0,219650.0,0.597,0.334,11.0,-8.559,1.0,0.0279,0.86,0.0,0.123,0.342,134.94,4.0
28.0,246786.0,0.656,0.826,4.0,-3.929,1.0,0.0323,0.00453,3.65e-06,0.0791,0.894,117.648,4.0
31.0,208386.0,0.532,0.667,11.0,-7.065,0.0,0.0295,0.14,0.0194,0.193,0.67,144.901,4.0
52.0,175200.0,0.639,0.439,0.0,-7.157,1.0,0.0489,0.872,0.0,0.0918,0.51,133.87,4.0
49.0,155904.0,0.737,0.391,2.0,-7.934,1.0,0.068,0.807,0.0,0.367,0.836,93.936,4.0
35.0,172857.0,0.759,0.275,0.0,-10.707,1.0,0.0626,0.81,0.0,0.177,0.457,73.553,4.0
32.0,245726.0,0.401,0.546,11.0,-5.846,0.0,0.0319,0.395,5.03e-05,0.12,0.15,89.331,4.0
0.0,220213.0,0.612,0.484,9.0,-9.773,1.0,0.0319,0.643,0.0,0.118,0.254,138.961,4.0
0.0,216093.0,0.57,0.427,6.0,-5.873,1.0,0.0296,0.368,1.73e-05,0.156,0.186,98.995,4.0
0.0,216093.0,0.57,0.427,6.0,-5.873,1.0,0.0296,0.368,1.73e-05,0.156,0.186,98.995,4.0
29.0,157000.0,0.48,0.6,0.0,-8.976,1.0,0.0398,0.24,0.0,0.533,0.944,92.545,4.0
28.0,272100.0,0.495,0.811,9.0,-3.1,1.0,0.0411,0.534,0.000286,0.136,0.9,173.56,4.0
28.0,174466.0,0.573,0.789,11.0,-5.435,1.0,0.05,0.000488,0.00965,0.126,0.332,128.077,4.0
28.0,168118.0,0.672,0.879,9.0,-3.693,1.0,0.114,0.629,4.09e-06,0.169,0.74,119.996,4.0
28.0,204926.0,0.544,0.911,9.0,-2.73,1.0,0.204,0.661,0.0,0.344,0.851,114.776,4.0
28.0,243840.0,0.719,0.849,1.0,-4.233,0.0,0.0352,0.018,1.37e-06,0.0379,0.886,120.063,4.0
28.0,148035.0,0.522,0.403,5.0,-10.989,1.0,0.0358,0.642,0.00605,0.152,0.621,123.196,4.0
28.0,94466.0,0.284,0.108,7.0,-9.352,1.0,0.0473,0.674,4.65e-06,0.204,0.282,148.956,3.0
53.0,97866.0,0.549,0.78,2.0,-5.08,1.0,0.0291,0.0116,0.0,0.195,0.804,119.369,4.0
29.0,214560.0,0.427,0.695,2.0,-5.378,1.0,0.0343,0.487,0.0,0.0836,0.368,160.142,4.0
28.0,288133.0,0.658,0.678,4.0,-6.807,1.0,0.0284,0.00897,0.0,0.0914,0.63,131.976,4.0
28.0,269139.0,0.408,0.685,9.0,-10.773,0.0,0.0754,0.84,0.0133,0.614,0.905,159.831,4.0
49.0,226826.0,0.444,0.771,0.0,-4.607,1.0,0.0485,0.13,0.0,0.273,0.45,148.028,4.0
25.0,236000.0,0.446,0.142,0.0,-12.119,1.0,0.0373,0.91,1.57e-06,0.0943,0.192,115.911,3.0
54.0,253333.0,0.64,0.496,2.0,-11.124,1.0,0.0413,0.616,4.63e-05,0.183,0.954,116.632,4.0
56.0,146360.0,0.625,0.81,10.0,-5.995,1.0,0.033,0.146,2.72e-05,0.135,0.741,104.066,4.0
29.0,279068.0,0.399,0.461,3.0,-10.694,1.0,0.0411,0.157,5.52e-05,0.116,0.205,96.591,4.0
67.0,172373.0,0.748,0.786,4.0,-7.788,0.0,0.0641,0.328,0.0,0.34,0.917,104.833,4.0
28.0,217466.0,0.578,0.636,2.0,-5.506,1.0,0.0342,0.0874,0.0,0.124,0.556,124.9,4.0
28.0,181466.0,0.71,0.646,3.0,-5.945,1.0,0.0313,0.789,3.75e-06,0.106,0.615,120.028,4.0
29.0,330026.0,0.524,0.797,7.0,-6.611,1.0,0.0298,0.0567,0.0,0.0796,0.766,105.901,4.0
47.0,234600.0,0.609,0.53,3.0,-5.465,0.0,0.0648,0.84,2.02e-05,0.133,0.919,150.405,4.0
48.0,190751.0,0.591,0.647,4.0,-8.34,1.0,0.0277,0.067,6.57e-05,0.231,0.678,79.68,4.0
56.0,221413.0,0.518,0.828,8.0,-5.725,1.0,0.04,0.03,1.33e-05,0.0456,0.69,84.835,4.0
48.0,148127.0,0.625,0.285,0.0,-13.819,1.0,0.0524,0.897,0.91,0.108,0.173,141.611,4.0
47.0,149426.0,0.254,0.349,4.0,-10.02,0.0,0.0379,0.85,2.95e-05,0.234,0.303,170.214,3.0
53.0,236800.0,0.45,0.335,2.0,-6.833,1.0,0.0301,0.788,1.66e-06,0.115,0.166,125.484,4.0
51.0,178666.0,0.558,0.172,8.0,-13.379,1.0,0.0513,0.874,0.0,0.1,0.518,90.146,4.0
44.0,101539.0,0.653,0.174,7.0,-11.07,1.0,0.052,0.991,0.00248,0.106,0.611,138.981,3.0
52.0,260040.0,0.586,0.514,2.0,-6.267,1.0,0.0269,0.56,0.000347,0.122,0.27,142.021,4.0
46.0,148000.0,0.491,0.304,9.0,-9.379,1.0,0.0291,0.5,0.0,0.0975,0.459,149.288,4.0
46.0,208226.0,0.626,0.575,4.0,-7.507,1.0,0.0535,0.0694,3.34e-06,0.114,0.222,119.97,4.0
30.0,326413.0,0.524,0.852,11.0,-4.708,1.0,0.0298,0.0159,6.35e-06,0.112,0.635,92.748,4.0
50.0,225533.0,0.829,0.751,11.0,-4.937,0.0,0.0645,0.0142,0.014,0.0414,0.96,129.993,4.0
55.0,194129.0,0.46,0.319,1.0,-8.621,1.0,0.0356,0.861,0.0,0.118,0.329,145.765,4.0
43.0,235960.0,0.515,0.0686,0.0,-17.61,1.0,0.0401,0.936,0.000129,0.117,0.33,113.185,5.0
29.0,272320.0,0.459,0.57,4.0,-5.672,1.0,0.0293,0.199,0.0,0.137,0.361,72.978,4.0
31.0,228387.0,0.529,0.663,1.0,-7.036,1.0,0.0251,0.368,0.00225,0.107,0.223,96.991,4.0
51.0,165223.0,0.605,0.316,0.0,-8.924,1.0,0.0319,0.869,2.87e-05,0.14,0.344,134.054,3.0
53.0,251960.0,0.619,0.299,2.0,-7.744,1.0,0.0279,0.846,4.99e-05,0.243,0.31,115.405,4.0
30.0,218590.0,0.807,0.0459,4.0,-19.883,1.0,0.0481,0.852,6.14e-06,0.102,0.275,110.512,4.0
43.0,215746.0,0.231,0.636,11.0,-7.257,1.0,0.0339,0.00402,0.0,0.0504,0.244,202.098,3.0
50.0,154732.0,0.52,0.171,1.0,-14.5,0.0,0.0423,0.853,0.0,0.174,0.23,123.565,3.0
39.0,192397.0,0.559,0.118,7.0,-16.34,1.0,0.0421,0.979,0.935,0.109,0.289,97.1,4.0
47.0,191765.0,0.396,0.293,1.0,-10.739,0.0,0.0367,0.732,0.116,0.102,0.199,145.556,3.0
46.0,247805.0,0.698,0.389,2.0,-6.246,0.0,0.0321,0.885,0.0,0.136,0.704,76.897,4.0
52.0,406103.0,0.592,0.0833,0.0,-16.517,0.0,0.0835,0.946,0.0791,0.0941,0.205,143.243,4.0
28.0,202400.0,0.442,0.898,5.0,-4.662,1.0,0.0613,0.000158,4.11e-06,0.1,0.446,144.299,4.0
28.0,125100.0,0.469,0.457,5.0,-10.102,1.0,0.0412,0.692,0.0,0.0531,0.893,84.064,4.0
28.0,202594.0,0.306,0.948,0.0,-2.877,1.0,0.0989,0.64,0.0,0.353,0.903,135.76,4.0
28.0,169404.0,0.651,0.425,3.0,-6.002,1.0,0.0309,0.879,4.54e-06,0.156,0.302,104.819,4.0
29.0,127033.0,0.598,0.599,3.0,-10.265,1.0,0.0823,0.326,1.49e-05,0.117,0.94,90.206,4.0
28.0,149274.0,0.38,0.396,6.0,-6.507,1.0,0.0366,0.202,0.0,0.133,0.192,103.621,4.0
54.0,120720.0,0.759,0.159,11.0,-13.035,1.0,0.0453,0.957,0.000472,0.103,0.329,115.945,3.0
58.0,169997.0,0.711,0.483,11.0,-11.211,1.0,0.0298,0.434,0.012,0.0284,0.884,91.652,4.0
28.0,196213.0,0.56,0.755,1.0,-3.923,0.0,0.0278,0.286,0.000498,0.243,0.491,147.138,4.0
27.0,169000.0,0.51,0.485,9.0,-4.432,0.0,0.0334,0.612,5.08e-06,0.126,0.451,154.97,4.0
28.0,124742.0,0.462,0.424,5.0,-7.038,0.0,0.0301,0.883,0.0,0.147,0.564,97.675,4.0
51.0,60306.0,0.337,0.287,0.0,-15.051,1.0,0.0332,0.898,0.978,0.12,0.393,107.031,4.0
60.0,279373.0,0.236,0.578,7.0,-5.477,1.0,0.0404,0.327,0.00015,0.206,0.227,75.367,4.0
29.0,229533.0,0.373,0.716,5.0,-7.358,1.0,0.0313,0.082,0.000239,0.105,0.374,134.764,4.0
29.0,133840.0,0.659,0.83,5.0,-4.659,1.0,0.0445,0.588,0.0,0.111,0.937,127.014,4.0
42.0,236000.0,0.439,0.292,0.0,-10.92,1.0,0.0308,0.744,6.27e-05,0.0987,0.153,82.222,4.0
52.0,254026.0,0.592,0.304,8.0,-9.833,1.0,0.0298,0.564,0.0,0.107,0.307,114.72,3.0
53.0,291386.0,0.411,0.191,7.0,-10.178,1.0,0.0308,0.916,0.0,0.1,0.155,74.92,3.0
51.0,248386.0,0.477,0.34,0.0,-11.666,1.0,0.0319,0.849,0.000488,0.0992,0.261,173.86,4.0
28.0,312133.0,0.465,0.211,7.0,-14.143,1.0,0.0384,0.812,0.00199,0.102,0.256,83.257,4.0
52.0,171486.0,0.49,0.263,5.0,-9.248,0.0,0.0462,0.92,0.0,0.103,0.361,73.834,4.0
48.0,156773.0,0.74,0.377,2.0,-10.013,1.0,0.0583,0.65,0.0,0.178,0.408,78.988,4.0
29.0,212080.0,0.494,0.465,6.0,-6.095,1.0,0.027,0.705,0.0,0.0693,0.275,132.501,4.0
30.0,163813.0,0.57,0.454,2.0,-7.613,0.0,0.0987,0.881,0.889,0.0983,0.381,101.476,4.0
28.0,230545.0,0.492,0.33,4.0,-8.967,1.0,0.0285,0.266,0.0,0.297,0.109,132.005,4.0
47.0,178093.0,0.613,0.812,2.0,-3.524,1.0,0.0355,0.259,0.0,0.185,0.394,119.979,4.0
53.0,197170.0,0.46,0.195,10.0,-12.093,1.0,0.0459,0.867,1.65e-05,0.112,0.384,176.119,4.0
59.0,241546.0,0.325,0.424,7.0,-12.733,1.0,0.0438,0.341,0.000267,0.23,0.494,173.352,3.0
51.0,298280.0,0.366,0.482,5.0,-7.9,1.0,0.0278,0.288,0.00655,0.117,0.278,169.677,4.0
52.0,251640.0,0.432,0.664,7.0,-4.662,1.0,0.0302,0.215,0.0,0.15,0.294,156.216,4.0
48.0,282133.0,0.428,0.813,7.0,-4.478,0.0,0.025,0.0622,0.00388,0.154,0.347,91.053,4.0
53.0,226098.0,0.643,0.617,1.0,-4.95,0.0,0.041,0.194,0.0,0.0989,0.592,82.029,4.0
30.0,347200.0,0.548,0.889,0.0,-6.106,1.0,0.0309,0.0324,0.0,0.359,0.789,95.289,4.0
45.0,174884.0,0.806,0.263,5.0,-10.43,1.0,0.0502,0.787,0.0,0.182,0.868,115.854,4.0
46.0,267862.0,0.547,0.328,8.0,-11.118,1.0,0.0321,0.163,0.0926,0.0884,0.186,139.959,4.0
54.0,318840.0,0.713,0.281,3.0,-11.057,0.0,0.0379,0.137,0.0258,0.111,0.397,148.301,3.0
49.0,192631.0,0.598,0.249,11.0,-10.847,1.0,0.0603,0.194,0.0,0.0892,0.292,113.829,3.0
51.0,181596.0,0.566,0.168,3.0,-12.483,1.0,0.0372,0.812,0.0,0.125,0.238,116.286,4.0
52.0,226470.0,0.57,0.468,6.0,-4.192,1.0,0.047,0.758,0.0,0.206,0.335,137.855,4.0
55.0,228013.0,0.529,0.0546,1.0,-23.684,1.0,0.0364,0.924,0.0428,0.108,0.517,78.451,4.0
41.0,203024.0,0.625,0.818,6.0,-6.296,0.0,0.0669,0.0516,1.13e-05,0.132,0.307,123.905,4.0
51.0,236298.0,0.663,0.26,11.0,-9.587,1.0,0.0303,0.865,0.0,0.101,0.243,107.931,4.0
40.0,222186.0,0.408,0.095,1.0,-18.102,1.0,0.0397,0.948,0.0,0.106,0.357,137.546,4.0
49.0,254615.0,0.259,0.195,9.0,-13.639,0.0,0.0331,0.264,0.433,0.352,0.183,146.011,4.0
36.0,156923.0,0.778,0.445,7.0,-8.228,1.0,0.0468,0.45,1.28e-06,0.119,0.502,130.01,4.0
52.0,199114.0,0.674,0.116,9.0,-13.448,1.0,0.0375,0.862,0.0,0.0979,0.21,129.976,4.0
50.0,196724.0,0.49,0.204,11.0,-10.992,1.0,0.0315,0.901,0.0,0.0893,0.373,167.573,4.0
53.0,169058.0,0.522,0.382,10.0,-6.765,1.0,0.031,0.389,0.0,0.133,0.519,169.861,4.0
49.0,125677.0,0.638,0.329,3.0,-13.683,1.0,0.0422,0.979,0.0597,0.338,0.475,94.125,4.0
42.0,155050.0,0.486,0.0745,10.0,-14.271,1.0,0.0599,0.922,0.0,0.104,0.396,145.912,4.0
19.0,252853.0,0.691,0.921,1.0,-4.138,1.0,0.0403,0.0753,0.0794,0.0514,0.597,116.001,4.0
19.0,238373.0,0.733,0.862,7.0,-5.813,1.0,0.0604,0.287,0.000532,0.466,0.745,107.981,4.0
16.0,405653.0,0.762,0.512,11.0,-8.633,0.0,0.239,0.772,0.00183,0.183,0.576,96.428,4.0
16.0,306106.0,0.7,0.94,10.0,-6.782,0.0,0.0554,0.476,0.841,0.106,0.828,114.15,4.0
19.0,268580.0,0.74,0.866,2.0,-5.414,1.0,0.0622,0.00709,0.0512,0.0831,0.797,119.98,4.0
18.0,413480.0,0.601,0.616,5.0,-10.865,1.0,0.0322,0.677,0.831,0.117,0.798,112.775,4.0
19.0,321541.0,0.566,0.778,9.0,-7.04,1.0,0.058,0.362,0.101,0.985,0.362,125.423,4.0
16.0,560280.0,0.615,0.838,4.0,-6.449,1.0,0.0546,0.275,0.00465,0.115,0.85,145.961,3.0
16.0,298293.0,0.697,0.723,8.0,-6.606,1.0,0.0303,0.198,0.00058,0.0807,0.895,124.604,4.0
17.0,232610.0,0.757,0.673,8.0,-6.553,1.0,0.0372,0.0213,0.0,0.284,0.639,100.024,4.0
16.0,128985.0,0.58,0.984,7.0,-5.592,1.0,0.0384,0.367,0.751,0.115,0.5,136.671,4.0
19.0,175560.0,0.663,0.895,6.0,-7.837,1.0,0.0498,0.000249,0.121,0.181,0.9,133.704,4.0
18.0,57786.0,0.583,0.954,10.0,-4.263,0.0,0.0426,0.0007,0.839,0.349,0.689,133.959,4.0
16.0,319213.0,0.645,0.551,5.0,-10.301,0.0,0.103,0.594,0.00532,0.0746,0.774,96.225,4.0
17.0,130602.0,0.67,0.632,5.0,-7.291,0.0,0.0282,0.0559,0.881,0.28,0.589,94.031,4.0
50.0,223600.0,0.787,0.834,6.0,-6.16,0.0,0.0311,0.145,0.802,0.0929,0.961,113.337,4.0
19.0,202346.0,0.715,0.925,5.0,-3.932,0.0,0.0316,0.0155,0.0779,0.158,0.898,103.006,4.0
16.0,238805.0,0.719,0.828,2.0,-7.509,0.0,0.0364,0.0935,0.152,0.149,0.96,104.036,4.0
16.0,153306.0,0.803,0.67,11.0,-9.929,0.0,0.0738,0.123,0.00629,0.331,0.87,117.457,4.0
16.0,745386.0,0.825,0.837,10.0,-6.752,0.0,0.0989,0.315,0.00014,0.0604,0.495,123.02,4.0
17.0,236013.0,0.678,0.71,1.0,-6.068,1.0,0.039,0.0262,2.53e-06,0.119,0.897,99.136,4.0
16.0,222493.0,0.772,0.857,1.0,-6.858,1.0,0.0389,0.462,0.0102,0.076,0.977,111.367,4.0
16.0,246226.0,0.605,0.732,7.0,-6.681,1.0,0.0737,0.0186,1.65e-06,0.051,0.793,178.022,4.0
16.0,233002.0,0.535,0.658,5.0,-8.559,0.0,0.0316,0.235,0.806,0.248,0.911,107.382,4.0
16.0,270173.0,0.748,0.808,7.0,-6.1,1.0,0.0311,0.501,0.364,0.0848,0.974,142.363,4.0
16.0,502693.0,0.615,0.397,0.0,-17.526,0.0,0.0859,0.301,0.886,0.0277,0.916,169.0,4.0
16.0,206040.0,0.77,0.799,5.0,-5.728,1.0,0.168,0.0628,0.0,0.0733,0.689,86.964,4.0
19.0,241966.0,0.791,0.575,8.0,-5.222,0.0,0.0877,0.171,0.0,0.101,0.661,135.958,4.0
16.0,177952.0,0.622,0.551,5.0,-8.458,1.0,0.0388,0.135,0.814,0.0804,0.661,95.124,4.0
17.0,235974.0,0.677,0.746,4.0,-10.734,0.0,0.127,0.171,9.93e-06,0.101,0.71,97.075,4.0
18.0,189296.0,0.712,0.604,11.0,-7.726,1.0,0.0854,0.375,0.0,0.0534,0.874,97.938,4.0
16.0,244440.0,0.63,0.198,0.0,-8.782,1.0,0.0338,0.397,0.852,0.0894,0.342,60.402,4.0
16.0,329365.0,0.436,0.915,7.0,-5.147,0.0,0.151,0.405,0.88,0.0748,0.776,88.39,4.0
16.0,301986.0,0.683,0.923,9.0,-6.454,0.0,0.0491,0.204,0.834,0.334,0.892,120.004,4.0
16.0,189240.0,0.641,0.57,1.0,-8.242,1.0,0.0285,0.0997,0.911,0.0721,0.81,107.927,4.0
16.0,267360.0,0.822,0.68,9.0,-6.997,0.0,0.211,0.441,0.0513,0.0645,0.965,100.244,4.0
16.0,142353.0,0.64,0.984,7.0,-7.348,1.0,0.0556,0.123,0.705,0.107,0.775,113.508,4.0
15.0,155786.0,0.532,0.56,1.0,-8.493,0.0,0.177,0.0098,0.02,0.101,0.827,142.651,4.0
16.0,184800.0,0.631,0.764,0.0,-4.298,1.0,0.0364,0.818,0.0,0.203,0.764,100.056,4.0
16.0,225388.0,0.83,0.842,8.0,-4.391,1.0,0.139,0.136,0.00397,0.0614,0.768,118.023,4.0
17.0,168209.0,0.664,0.622,2.0,-5.619,1.0,0.0475,0.249,0.0,0.115,0.282,79.972,4.0
16.0,177173.0,0.584,0.629,6.0,-12.071,1.0,0.0429,0.0148,0.109,0.241,0.519,150.745,4.0
17.0,143120.0,0.382,0.507,2.0,-8.179,1.0,0.0323,0.787,0.0124,0.235,0.494,135.787,4.0
18.0,190786.0,0.808,0.364,10.0,-10.472,0.0,0.103,0.0363,0.000203,0.0656,0.692,87.07,4.0
16.0,230998.0,0.755,0.612,0.0,-9.645,0.0,0.0405,0.0203,0.258,0.118,0.645,110.019,4.0
16.0,286480.0,0.598,0.576,11.0,-9.442,0.0,0.0551,0.767,0.00182,0.128,0.494,107.997,4.0
17.0,173531.0,0.771,0.809,8.0,-5.36,1.0,0.048,0.214,0.0,0.0631,0.873,101.066,4.0
47.0,200600.0,0.546,0.54,6.0,-5.879,0.0,0.0288,0.0292,0.0,0.11,0.453,87.967,3.0
46.0,199572.0,0.677,0.862,5.0,-5.016,1.0,0.0536,0.416,0.859,0.0967,0.902,109.965,4.0
48.0,298973.0,0.477,0.615,0.0,-6.504,0.0,0.026,0.482,0.0308,0.644,0.472,86.472,4.0
17.0,254720.0,0.55,0.921,2.0,-6.961,1.0,0.0496,0.377,2.37e-05,0.312,0.76,117.833,4.0
18.0,416133.0,0.735,0.681,10.0,-7.757,1.0,0.316,0.673,0.0,0.0584,0.968,90.003,4.0
18.0,268600.0,0.698,0.765,1.0,-8.764,1.0,0.0303,0.0888,0.825,0.0906,0.332,100.012,4.0
17.0,246893.0,0.832,0.724,5.0,-5.64,1.0,0.05,0.704,0.384,0.146,0.954,131.949,4.0
18.0,143773.0,0.684,0.399,11.0,-8.089,1.0,0.117,0.233,0.52,0.047,0.754,92.906,4.0
17.0,261950.0,0.685,0.811,6.0,-5.319,0.0,0.0422,0.674,0.919,0.122,0.953,122.915,4.0
18.0,264133.0,0.694,0.412,6.0,-12.59,1.0,0.0371,0.166,0.818,0.0835,0.623,95.805,4.0
17.0,224426.0,0.797,0.69,11.0,-7.565,0.0,0.0511,0.0805,0.00972,0.0613,0.705,114.097,4.0
19.0,210746.0,0.815,0.757,7.0,-7.126,1.0,0.122,0.0776,0.251,0.0626,0.891,93.571,4.0
17.0,203733.0,0.535,0.344,5.0,-10.61,1.0,0.0337,0.816,0.000192,0.34,0.275,152.381,4.0
